,tagNames,tagIndexOfOccurrence,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd
0,23,0,1.0,0.9569628238677979,10.121637292464879,10.121637292464879,2022-06-28 10:22:18.844915,2022-06-28 10:22:18.844915
1,239,0,0.9999,0.9462447166442871,10.652608429118773,10.652608429118773,2022-06-28 10:22:19.375886,2022-06-28 10:22:19.375886
