,tagNames,tagIndexOfOccurrence,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd
766,3083,4,0.9998857142857144,0.0,324.3,327.5,2022-08-24 10:37:46.930288,2022-08-24 10:37:50.130288
767,247,0,0.1196,0.9562031030654907,252.29999999999998,252.29999999999998,2022-08-24 10:36:34.930288,2022-08-24 10:36:34.930288
768,30205,0,0.5434,0.9501520395278931,252.83333333333334,252.83333333333334,2022-08-24 10:36:35.463622,2022-08-24 10:36:35.463622
769,308,0,0.9754499999999999,0.22525231540203094,253.36666666666667,256.0333333333333,2022-08-24 10:36:35.996955,2022-08-24 10:36:38.663622
770,308,1,0.9999,0.0,307.76666666666665,307.76666666666665,2022-08-24 10:37:30.396955,2022-08-24 10:37:30.396955
771,308,2,0.9987,0.0,316.3,316.3,2022-08-24 10:37:38.930288,2022-08-24 10:37:38.930288
772,208,0,0.4394,0.0,253.9,253.9,2022-08-24 10:36:36.530288,2022-08-24 10:36:36.530288
773,981,0,0.9522,0.9367582201957703,258.1666666666667,258.1666666666667,2022-08-24 10:36:40.796955,2022-08-24 10:36:40.796955
774,29,0,0.7449,0.6252962350845337,258.7,258.7,2022-08-24 10:36:41.330288,2022-08-24 10:36:41.330288
775,9077,0,0.4015,0.0,259.23333333333335,259.23333333333335,2022-08-24 10:36:41.863622,2022-08-24 10:36:41.863622
776,98,0,0.9853,0.7258303165435791,259.76666666666665,259.76666666666665,2022-08-24 10:36:42.396955,2022-08-24 10:36:42.396955
777,3090,0,0.35905,0.30137112736701965,260.8333333333333,261.3666666666667,2022-08-24 10:36:43.463622,2022-08-24 10:36:43.996955
778,3620,0,0.3405,0.880806565284729,262.43333333333334,262.43333333333334,2022-08-24 10:36:45.063622,2022-08-24 10:36:45.063622
779,3620,1,0.2295,0.0,292.8333333333333,292.8333333333333,2022-08-24 10:37:15.463622,2022-08-24 10:37:15.463622
780,260,0,0.3903,0.880806565284729,262.43333333333334,262.43333333333334,2022-08-24 10:36:45.063622,2022-08-24 10:36:45.063622
781,137,0,0.1631,0.0,270.43333333333334,270.43333333333334,2022-08-24 10:36:53.063622,2022-08-24 10:36:53.063622
782,3820,0,0.9729,0.5057631731033325,276.3,276.3,2022-08-24 10:36:58.930288,2022-08-24 10:36:58.930288
