,tagNames,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd,alternateNames
0,1901,0.454,0.6061239242553711,0.033185696040868455,2.688041379310345,2022-06-28 10:22:08.756463,2022-06-28 10:22:11.411319,"[('191', 0.4993666666666667, 0.5641568326947637, 1.6260991060025543), ('1901', 0.454, 2.1570702426564496, 2.688041379310345)]"
1,196,0.789,0.5992060303688049,3.21901251596424,3.21901251596424,2022-06-28 10:22:11.942290,2022-06-28 10:22:11.942290,[]
2,239,1.0,0.9685258865356445,10.121637292464879,10.652608429118773,2022-06-28 10:22:18.844915,2022-06-28 10:22:19.375886,"[('239', 1.0, 10.652608429118773, 10.652608429118773)]"
3,2318,0.9999,0.557428240776062,20.21008888888889,20.21008888888889,2022-06-28 10:22:28.933367,2022-06-28 10:22:28.933367,[]
4,3127,0.9999,0.6074041724205017,21.803002298850576,21.803002298850576,2022-06-28 10:22:30.526280,2022-06-28 10:22:30.526280,[]
